id,type,expected,actual,title
cmr988iik029168vcj8lw121b,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision  N°5 - Math - Bac Mathématiques (2017-2018)"
cmr988iik029168vcj8lw121b,trimester,2,1,"Sujet de révision  N°5 - Math - Bac Mathématiques (2017-2018)"
cmr988jkq029568vc6k1j9r3g,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision  N°6 - Math - Bac Mathématiques (2017-2018)"
cmr988jkq029568vc6k1j9r3g,trimester,2,1,"Sujet de révision  N°6 - Math - Bac Mathématiques (2017-2018)"
cmr989ey102bd68vc7ebe39pn,trimester,2,1,"Série d'exercices N°2 - Math - Suites réelles - Bac Math (2018-2019)"
cmr989je702bp68vchwyuroiv,trimester,2,1,"Série d'exercices N°4 - Math - Sujet de révision - Bac Mathématiques (2019-2020)"
cmr989p7102c568vcvqwn38ws,trimester,3,1,"Série d'exercices N°3 - Math - Dérivabilité - Fonctions réciproque - Bac Mathématiques (2020-2021)"
cmr989y1l02cx68vcswtsk2db,trimester,2,1,"Série d'exercices N°4 - Math - Ln et expo - Bac Mathématiques (2019-2020)"
cmr989z5k02d168vcg38o0gql,trimester,2,1,"Série d'exercices N°5 - Math - Nombres complexes - Bac Math (2019-2020)"
cmr98a0uk02d568vcm82jl4pc,trimester,2,1,"Série d'exercices N°6 - Math - Similitude - Bac Mathématiques (2019-2020)"
cmr98a4je02dh68vc0iz72ebe,trimester,3,1,"Série d'exercices N°9 - Math - Conique-Similitude-Expo - Bac Mathématiques (2019-2020)"
cmr98a5wd02dl68vckbvbh9gd,trimester,3,1,"Série d'exercices N°10 - Math - Arithmétique - Bac Mathématiques (2019-2020)"
cmr98a9fi02dx68vcuco4dwz4,trimester,2,1,"Série d'exercices N°2 - Math - Espace - Bac Toutes Sections (2018-2019)"
cmr98aaml02e168vc1060xv9w,trimester,3,1,"Série d'exercices N°3 - Math - Fonction réciproque - Bac Toutes Sections (2018-2019)"
cmr98aks502el68vc1ib887fo,trimester,2,1,"Série d'exercices N°2 - Math LOG - Bac Toutes Sections (2018-2019)"
cmr98apfk02f168vc9k2gsm30,trimester,2,1,"Série d'exercices N°2 - Math - Suites réelles - Bac Math (2018-2019)"
cmr98au9z02fd68vcdlz14v4t,trimester,2,1,"Série d'exercices N°4 - Math - Sujet de révision - Bac Mathématiques (2019-2020)"
cmr98b3rr02ft68vcv5pcdzxp,trimester,3,1,"Série d'exercices N°3 - Math - Dérivabilité - Fonctions réciproque - Bac Mathématiques (2020-2021)"
cmr98bavr02gd68vcedu5qo5s,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision N°2 - Mathématiques -  Bac Math (2020-2021)"
cmr98bavr02gd68vcedu5qo5s,trimester,2,1,"Sujet de révision N°2 - Mathématiques -  Bac Math (2020-2021)"
cmr98bbu702gh68vcytzlx4bs,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision °3 - Mathématiques -  Bac Math (2020-2021)"
cmr98bct302gl68vc5uhhldds,trimester,2,1,"Série de révision N°4 -  Math - Bac Math (2020-2021)"
cmr98bisp02h568vcwi6fgj31,trimester,2,1,"Série d'exercices N°4 - Math - Ln et expo - Bac Mathématiques (2019-2020)"
cmr98bjxb02h968vcl1e1twlh,trimester,2,1,"Série d'exercices N°5 - Math - Nombres complexes - Bac Math (2019-2020)"
cmr98bl7h02hd68vcymt2t5u6,trimester,2,1,"Série d'exercices N°6 - Math - Similitude - Bac Mathématiques (2019-2020)"
cmr98bopi02hp68vcc0fzv937,trimester,3,1,"Série d'exercices N°9 - Math - Conique-Similitude-Expo - Bac Mathématiques (2019-2020)"
cmr98bpym02ht68vcfdd4zevu,trimester,3,1,"Série d'exercices N°10 - Math - Arithmétique - Bac Mathématiques (2019-2020)"
cmr98btdi02i568vcjl3ttv7a,trimester,2,1,"Série d'exercices N°2 - Math - Espace - Bac Toutes Sections (2018-2019)"
cmr98bulk02i968vcj1ev6y76,trimester,3,1,"Série d'exercices N°3 - Math - Fonction réciproque - Bac Toutes Sections (2018-2019)"
cmr98c4cz02it68vcv86cd0gn,trimester,2,1,"Série d'exercices N°2 - Math LOG - Bac Toutes Sections (2018-2019)"
cmr98c99s02j568vc40gp131o,section,maths,sciences-experimentales,"Série d'exercices de  N°1 - math - Bac Sciences exp (2010-2011)"
cmr98cadl02j968vcanmfu9ic,section,maths,sciences-experimentales,"Série d'exercices de  N°2 - math - Bac Sciences exp (2010-2011)"
cmr98cadl02j968vcanmfu9ic,trimester,2,1,"Série d'exercices de  N°2 - math - Bac Sciences exp (2010-2011)"
cmr98cbd902jd68vclf6wi1ct,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math limites et continuite - Bac Sciences exp (2011-2012)"
cmr98ccro02jh68vckp1dxxow,section,maths,sciences-experimentales,"Série d'exercices N°11 - Math - Bac Sciences exp (2011-2012)"
cmr98ccro02jh68vckp1dxxow,trimester,3,1,"Série d'exercices N°11 - Math - Bac Sciences exp (2011-2012)"
cmr98ce6u02jl68vcs70i8o96,trimester,2,1,"Série d'exercices N°2 - Math REVISION BAC - Bac Toutes Sections (2012-2013)"
cmr98cffj02jp68vcu9sxm6dr,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math Nombres complexes - Bac Sciences exp (2012-2013)"
cmr98cgiv02jt68vcaash7bi3,section,maths,sciences-experimentales,"Série d'exercices de Révision - Math Fonction exponentielle - Bac Sciences exp (2014-2015)"
cmr98cjw602k168vc3b06jhyp,section,maths,sciences-experimentales,"Série d'exercices N°4 Lycée pilote - Math ESPACES - Bac Sciences exp (2015-2016)"
cmr98cjw602k168vc3b06jhyp,trimester,2,1,"Série d'exercices N°4 Lycée pilote - Math ESPACES - Bac Sciences exp (2015-2016)"
cmr98cl3u02k568vcchh9d7av,section,maths,sciences-experimentales,"Série d'exercices N°5 Lycée pilote - Math - NOMBRES COMPLEXES - Bac Sciences exp (2015-2016)"
cmr98cl3u02k568vcchh9d7av,trimester,2,1,"Série d'exercices N°5 Lycée pilote - Math - NOMBRES COMPLEXES - Bac Sciences exp (2015-2016)"
cmr98cn0c02k968vcremfatrd,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math - Limites et continuité - Nombres complexes - Bac Sciences exp (2015-2016)"
cmr98coib02kd68vc3ut94l26,section,maths,sciences-experimentales,"Série d'exercices N°2 - Math - Dérivabilité &amp; Equations à coefficients complexes - Bac Sciences exp (2015-2016)"
cmr98coib02kd68vc3ut94l26,trimester,2,1,"Série d'exercices N°2 - Math - Dérivabilité &amp; Equations à coefficients complexes - Bac Sciences exp (2015-2016)"
cmr98cs3a02kl68vc4zmca9qu,section,maths,sciences-experimentales,"Série de Révision Avec correction- Math Fonction Ln - Bac Sciences exp (2013-2014)"
cmr98ctce02kp68vc7edqoxad,section,maths,sciences-experimentales,"Série de Révision Avec correction- Math Fonction Ln - Bac Sciences exp (2013-2014)"
cmr98dcyl02lt68vcichvop0l,trimester,2,1,"Série d'exercices - Math Devoir Maison 2 - Bac Toutes Sections (2014-2015)"
cmr98et0402ox68vco6d13j2h,section,maths,sciences-experimentales,"Série d'exercices - Math suites réelles - Bac Sciences exp (2014-2015)"
cmr98eu4n02p168vcky10lkix,section,maths,sciences-experimentales,"Série d'exercices - Math nombres complexes - Bac Sciences exp (2014-2015)"
cmr98ev8002p568vcz01nk7em,section,maths,sciences-experimentales,"Série d'exercices - Math dérivabilité-espace - Bac Sciences exp (2014-2015)"
cmr98ewjp02p968vc506yqgcd,section,maths,sciences-experimentales,"Série d'exercices N°2 - Math nombre complexe - Bac Sciences exp (2012-2013)"
cmr98ewjp02p968vc506yqgcd,trimester,2,1,"Série d'exercices N°2 - Math nombre complexe - Bac Sciences exp (2012-2013)"
cmr98exy102pd68vc30xmpvvc,section,maths,sciences-experimentales,"Série Corrigée - Math Etude de fonctions - Bac Sciences exp (2013-2014)"
cmr98ez8l02ph68vc24qbkm4b,section,maths,sciences-experimentales,"Série Corrigée - Math Etude de fonctions - Bac Sciences exp (2013-2014)"
cmr98f0j102pl68vcd5uhalqh,section,maths,sciences-experimentales,"Série d'exercices - Math Intégrales - Bac Sciences exp (2013-2014)"
cmr98f1uh02pp68vckn8jckxx,section,maths,sciences-experimentales,"Série d'exercices - Math Primitives + Géométrie dans l'espace +Etude de fonctions - Bac Sciences exp (2013-2014)"
cmr98f3ck02pt68vcoahthdrv,section,maths,sciences-experimentales,"Série d'exercices N°6 - Math Géométrie dans l'espace - Bac Sciences exp (2013-2014)"
cmr98f3ck02pt68vcoahthdrv,trimester,2,1,"Série d'exercices N°6 - Math Géométrie dans l'espace - Bac Sciences exp (2013-2014)"
cmr98f81i02q568vc3cwq7ytn,section,maths,sciences-experimentales,"Série d'exercices    - Math probabilités  - Bac Sciences exp (2013-2014)"
cmr98fajk02qd68vcry7ym1d1,section,maths,sciences-experimentales,"Série d'exercices N°10 - Math Espace - Fonction reciproque + space - Bac Sciences exp (2011-2012)"
cmr98fajk02qd68vcry7ym1d1,trimester,3,1,"Série d'exercices N°10 - Math Espace - Fonction reciproque + space - Bac Sciences exp (2011-2012)"
cmr98fbti02qh68vc3pmo00bq,section,maths,sciences-experimentales,"Série d'exercices N°16 - Math F.ln + espace +integrales - Bac Sciences exp (2012-2013)"
cmr98fd2i02ql68vcue6qc62o,section,maths,sciences-experimentales,"Série d'exercices 18 (corrigé) - Math eq.diff +integrale suite+proba +E.Fction - Bac Sciences exp (2012-2013)   1"
cmr98feet02qp68vczi5zwsh3,section,maths,sciences-experimentales,"Série d'exercices 19 - Math eq.diff +integrale suite+proba +E.Fction - Bac Sciences exp (2012-2013)"
cmr98ffwt02qt68vckl3sus9b,section,maths,sciences-experimentales,"Série d'exercices 10 - Math Complexe+suites+limites+continuité - Bac Sciences exp (2014-2015)"
cmr98fhh202qx68vcz0mk6vgj,section,maths,sciences-experimentales,"Série d'exercices - Math f.ln - Bac Sciences exp (2014-2015)"
cmr98fj1o02r168vc4q6ws291,section,maths,sciences-experimentales,"Série d'exercices - Math sphère + f.ln - Bac Sciences exp (2014-2015)"
cmr98fkn702r568vcqa1f79ln,section,maths,sciences-experimentales,"Série d'exercices - Math fonction ln - Bac Sciences exp (2014-2015)"
cmr98fxmy02rx68vc1ades8ar,trimester,2,1,"Série Corrigée de Révision N°5 - Math Problèmes - Bac Toutes Sections (2014-2015)"
cmr98fz5p02s168vcm7rmoy8n,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math - complexe (1) - Bac Sciences exp (2016-2017)"
cmr98g0pk02s568vcueoj0lxw,section,maths,sciences-experimentales,"Série d'exercices N°2 - Math - continuité et limites - Bac Sciences exp (2016-2017)"
cmr98g0pk02s568vcueoj0lxw,trimester,2,1,"Série d'exercices N°2 - Math - continuité et limites - Bac Sciences exp (2016-2017)"
cmr98g1r102s968vcbmz5d46q,section,maths,sciences-experimentales,"Série d'exercices N°1- Math - suites réelles - Bac Sciences exp (2017-2018)"
cmr98g94y02sp68vcp4h6bimu,section,maths,sciences-experimentales,"Série d'exercices N°1 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gap502st68vcl5r7qbw7,section,maths,sciences-experimentales,"Série d'exercices N°2 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gap502st68vcl5r7qbw7,trimester,2,1,"Série d'exercices N°2 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gc3i02sx68vcq7mp16ct,section,maths,sciences-experimentales,"Série d'exercices N°3 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gc3i02sx68vcq7mp16ct,trimester,3,1,"Série d'exercices N°3 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gdhi02t168vcvb9dw3ok,section,maths,sciences-experimentales,"Série d'exercices N°4 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gdhi02t168vcvb9dw3ok,trimester,2,1,"Série d'exercices N°4 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gew502t568vctc8o1crx,section,maths,sciences-experimentales,"Série d'exercices N°5 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gew502t568vctc8o1crx,trimester,2,1,"Série d'exercices N°5 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gg7502t968vc3ibcp4s7,section,maths,sciences-experimentales,"Série d'exercices N°6 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gg7502t968vc3ibcp4s7,trimester,2,1,"Série d'exercices N°6 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98ghpz02td68vcte0na4fd,section,maths,sciences-experimentales,"Série d'exercices 7 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gj2i02th68vcy3pxsc54,section,maths,sciences-experimentales,"Série d'exercices 8 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gkzl02tl68vccaf1jcsr,section,maths,sciences-experimentales,"Série d'exercices 9 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gmed02tp68vczsdo25mt,section,maths,sciences-experimentales,"Série d'exercices 10 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gnqx02tt68vcpu40zy2c,section,maths,sciences-experimentales,"Série d'exercices 11 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gp5902tx68vcipc4wqvi,section,maths,sciences-experimentales,"Série d'exercices 13 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gqet02u168vcsx1y2qch,section,maths,sciences-experimentales,"Série d'exercices 14 Lycée pilote - Math - revision - Bac Sciences exp (2017-2018)"
cmr98grsl02u568vc2fe24vig,section,maths,sciences-experimentales,"Série d'exercices 15 Lycée pilote - Math - Revision - Bac Sciences exp (2017-2018)"
cmr98gv8p02ud68vc0ykgem5x,trimester,2,1,"Série d'exercices N°2 - Sciences physiques - Dipole RC - Bac Sciences exp (2017-2018)"
cmr98gws702uh68vc5tpkt60a,trimester,3,1,"Série d'exercices N°3 - Sciences physiques - Série 1 dipôle RL - Bac Sciences exp (2017-2018)"
cmr98gycv02ul68vc2q9vva21,trimester,2,1,"Série d'exercices N°4 - Sciences physiques - Série 2 dipôle RL - Bac Sciences exp (2017-2018)"
cmr98gzh002up68vcp5z6vdtb,section,maths,sciences-experimentales,"Série d'exercices - Math - Foncion Logarithme - Bac Sciences exp (2016-2017)"
cmr98h1ag02ut68vcluwoov1o,section,maths,sciences-experimentales,"Série d'exercices - Math - Fonction Ln - Bac Sciences exp (2016-2017)"
cmr98h2g702ux68vcdf3tbxaj,section,maths,sciences-experimentales,"Série d'exercices N°4 - Math - Complexes - Bac Sciences exp (2017-2018)"
cmr98h2g702ux68vcdf3tbxaj,trimester,2,1,"Série d'exercices N°4 - Math - Complexes - Bac Sciences exp (2017-2018)"
cmr98h3bk02v168vcnuv493bm,section,maths,sciences-experimentales,"Série d'exercices N°5 - Math - Nombres complexes - Bac Sciences exp (2017-2018)"
cmr98h3bk02v168vcnuv493bm,trimester,2,1,"Série d'exercices N°5 - Math - Nombres complexes - Bac Sciences exp (2017-2018)"
cmr98hk9i02w168vcz86bzths,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math - DERIVABILITE - Bac Sciences exp (2016-2017)"
cmr98hlk502w568vc2tr60rru,section,maths,sciences-experimentales,"Série d'exercices - Math ESPACE - Bac Sciences exp (2016-2017)"
cmr98hmr302w968vc9bnjuaq5,section,maths,sciences-experimentales,"Série d'exercices - Math - ESPACE (2) - Bac Sciences exp (2016-2017)"
cmr98ho0c02wd68vc0ws5vqkx,section,maths,sciences-experimentales,"Série d'exercices - Math - Nombres complexes - Bac Sciences exp (2016-2017)"
cmr98hpel02wh68vci28l1jdd,section,maths,sciences-experimentales,"Série d'exercices - Math - complexe - Bac Sciences exp (2016-2017)"
cmr98hqq902wl68vct4crcyro,section,maths,sciences-experimentales,"Série d'exercices  - Math - complexe (1) - Bac Sciences exp (2016-2017)"
cmr98hs2h02wp68vcwweel8bu,section,maths,sciences-experimentales,"Série d'exercices  - Math - complexe (2) - Bac Sciences exp (2016-2017)"
cmr98htdv02wt68vcysojdjua,section,maths,sciences-experimentales,"Série d'exercices  - Math - complexe (3) - Bac Sciences exp (2016-2017)"
cmr98hulb02wx68vcb7lmkt6p,section,maths,sciences-experimentales,"Série d'exercices - Math - DERIVABILITE - Bac Sciences exp (2017-2018) (1)"
cmr98hvyw02x168vcbmy0aas1,section,maths,sciences-experimentales,"Série d'exercices - Math - DERIVABILITE - Bac Sciences exp (2017-2018) (2)"
cmr98hx9e02x568vcq9cpvtqy,section,maths,sciences-experimentales,"Série d'exercices - Math - DERIVABILITE - Bac Sciences exp (2017-2018) (3)"
cmr98hyia02x968vckozat6fw,section,maths,sciences-experimentales,"Série d'exercices - Math - Les suites réelles - Bac Sciences exp (2016-2017)"
cmr98hzr002xd68vcogfuvv4h,section,maths,sciences-experimentales,"Série d'exercices N°2 - Math - Les suites réelles – Les équations dans ℂ- Bac Sciences exp (2016-2017)"
cmr98hzr002xd68vcogfuvv4h,trimester,2,1,"Série d'exercices N°2 - Math - Les suites réelles – Les équations dans ℂ- Bac Sciences exp (2016-2017)"
cmr98i1iv02xh68vcb447rm08,section,maths,sciences-experimentales,"Série d'exercices N°4 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i1iv02xh68vcb447rm08,trimester,2,1,"Série d'exercices N°4 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i33n02xl68vc80zgyic7,section,maths,sciences-experimentales,"Série d'exercices N°5 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i33n02xl68vc80zgyic7,trimester,2,1,"Série d'exercices N°5 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i4jy02xp68vcv8zu51zb,section,maths,sciences-experimentales,"Série d'exercices N°6 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i4jy02xp68vcv8zu51zb,trimester,2,1,"Série d'exercices N°6 - Math - Dérivabilité d'une fonction - Bac Sciences exp (2016-2017)"
cmr98i5tj02xt68vcvb6cz6ds,section,maths,sciences-experimentales,"Série d'exercices - Math - Les équations à coefficients S4 - Bac Sciences exp (2017-2018)"
cmr98i72t02xx68vc9xiq00dg,section,maths,sciences-experimentales,"Série d'exercices N°10 - Math - Géométrie dans l'espace - Etude de fonctions - Bac Sciences exp (2017-2018)"
cmr98i72t02xx68vc9xiq00dg,trimester,3,1,"Série d'exercices N°10 - Math - Géométrie dans l'espace - Etude de fonctions - Bac Sciences exp (2017-2018)"
cmr98i8c802y168vc9y10couf,section,maths,sciences-experimentales,"Série d'exercices - Math - Limites et continuité S1 - Bac Sciences exp (2017-2018)"
cmr98i9tl02y568vceis81sgr,section,maths,sciences-experimentales,"Série d'exercices - Math - Les nombres complexes (I) Limites et continuité S3 - Bac Sciences exp (2017-2018)"
cmr98ib5m02y968vco7vebdal,section,maths,sciences-experimentales,"Série d'exercices - Math - Les nombres complexes (I) Limites et continuité S5 - Bac Sciences exp (2017-2018)"
cmr98icgb02yd68vczmzsrw05,section,maths,sciences-experimentales,"Série d'exercices - Math - Les suites réelles - Les équations à coefficients complexes S2 - Bac Sciences exp (2017-2018)"
cmr98idjt02yh68vcep47wavc,section,maths,sciences-experimentales,"Série d'exercices - Math - Les intégrales - Bac Sciences exp (2017-2018)"
cmr98if2s02yl68vcp6u5fuuu,section,maths,sciences-experimentales,"Série d'exercices - Math - Les équations différentielles - Bac Sciences exp (2017-2018)"
cmr98ig9802yp68vc9gl9951p,section,maths,sciences-experimentales,"Série d'exercices - Math - Les fonctions exponentielles - Bac Sciences exp (2017-2018)"
cmr98ihj702yt68vcjzczx4b2,section,maths,sciences-experimentales,"Série d'exercices - Math - Fonction exponentielle – Logarithme népérien - Bac Sciences exp (2017-2018)"
cmr98iinj02yx68vczd94h7aj,section,maths,sciences-experimentales,"Série d'exercices - Math - Probabilités et variables aléatoires - Bac Sciences exp (2017-2018)"
cmr98ijr602z168vc2exb38mz,section,maths,sciences-experimentales,"Série d'exercices - Math - Les intégrales - Géométrie dans l'espace - Bac Sciences exp (2017-2018)"
cmr98ikux02z568vcf59f6apy,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision N°1 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ikux02z568vcf59f6apy,section,maths,sciences-experimentales,"Sujet de révision N°1 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98imw802z968vchuez3bt5,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision N°2 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98imw802z968vchuez3bt5,section,maths,sciences-experimentales,"Sujet de révision N°2 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98imw802z968vchuez3bt5,trimester,2,1,"Sujet de révision N°2 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ioco02zd68vcymvl3hg2,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision N��3 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ioco02zd68vcymvl3hg2,section,maths,sciences-experimentales,"Sujet de révision N��3 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ipsu02zh68vc7momtrmw,type,BAC_SUBJECT,HOMEWORK,"Sujet de révision N°4 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ipsu02zh68vc7momtrmw,section,maths,sciences-experimentales,"Sujet de révision N°4 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ipsu02zh68vc7momtrmw,trimester,2,1,"Sujet de révision N°4 - Math - Révision pour le concours - Bac Sciences exp (2017-2018)"
cmr98ir4602zl68vcakperv7w,section,maths,sciences-experimentales,"Série d'exercices N°1- Math - limite &amp; continuité - Bac Sciences exp (2018-2019)"
cmr98iv7002zx68vczmax336s,section,maths,sciences-experimentales,"Série Corrigée de Révision N°5 - Math - exponentielle, suite ,équation différentielle,integrale - Bac Sciences exp (2018-2019)"
cmr98iv7002zx68vczmax336s,trimester,2,1,"Série Corrigée de Révision N°5 - Math - exponentielle, suite ,équation différentielle,integrale - Bac Sciences exp (2018-2019)"
cmr98iwdz030168vcoebzjzpr,section,maths,sciences-experimentales,"Série d'exercices - Math Dérivabilités - 3ème Sciences exp (2023-2024)"
cmr98j3mr030568vcuv655k8i,section,maths,sciences-experimentales,"Série d'exercices Other - Math Révision pour D.controle N°1 - Bac Sciences exp (2023-2024)"
cmr98j56r030968vcdezohadb,section,maths,sciences-experimentales,"Série d'exercices Other Avec correction - Math Probabilités - Bac Sciences exp (2023-2024)"
cmr98j6ao030d68vc3s8e2eh8,section,maths,sciences-experimentales,"Série d'exercices N°1 Avec correction - Math complexe - Bac Sciences exp (2023-2024)"
cmr98j7o1030h68vceosjbc7c,section,maths,sciences-experimentales,"Série d'exercices N°4 Avec correction - Math Ln et Exp - Bac Sciences exp (2022-2023)"
cmr98j7o1030h68vceosjbc7c,trimester,2,1,"Série d'exercices N°4 Avec correction - Math Ln et Exp - Bac Sciences exp (2022-2023)"
cmr98j92s030l68vcvi3c8n21,section,maths,sciences-experimentales,"Série d'exercices Other Avec correction - Math SPHÈRE - Bac Sciences exp (2022-2023)"
cmr98jacx030p68vc164vro9c,section,maths,sciences-experimentales,"Série d'exercices N°1 Avec correction - Math LOGARITHME - Bac Sciences exp (2022-2023)"
cmr98jbs0030t68vcghobuvdf,section,maths,sciences-experimentales,"Série d'exercices Other Avec correction - Math SUITES - Bac Sciences exp (2022-2023)"
cmr98jd02030x68vcz1ct4y75,section,maths,sciences-experimentales,"Série d'exercices Other Avec correction - Math SPHÈRE - Bac Sciences exp (2022-2023)"
cmr98je0g031168vcqel3ymkq,section,maths,sciences-experimentales,"Série d'exercices N°4 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98je0g031168vcqel3ymkq,trimester,2,1,"Série d'exercices N°4 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98jf1p031568vcrtya5xdy,section,maths,sciences-experimentales,"Série d'exercices N°5 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98jf1p031568vcrtya5xdy,trimester,2,1,"Série d'exercices N°5 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98jgm4031968vcr5v7o8p8,section,maths,sciences-experimentales,"Série d'exercices N°1 Avec correction - Math INTÉGRALE - Bac Sciences exp (2022-2023)"
cmr98ji9p031d68vcovj7msa9,section,maths,sciences-experimentales,"Série d'exercices 7 Avec correction - Math PROBABILITÉ - Bac Sciences exp (2022-2023)"
cmr98jk2d031h68vc514ki94p,section,maths,sciences-experimentales,"Série d'exercices 6 Avec correction - Math PROBABILITÉ - Bac Sciences exp (2022-2023)"
cmr98jl72031l68vcriar1zq1,section,maths,sciences-experimentales,"Série d'exercices 8 Avec correction - Math PROBABILITÉ - Bac Sciences exp (2022-2023)"
cmr98jmgv031p68vcmfhsus1y,section,maths,sciences-experimentales,"Série d'exercices 10 Avec correction - Math PROBABILITÉ - Bac Sciences exp (2022-2023)"
cmr98jnuv031t68vcxw6gi162,section,maths,sciences-experimentales,"Série d'exercices N°3 Avec correction - Math LOGARITHME - Bac Sciences exp (2022-2023)"
cmr98jnuv031t68vcxw6gi162,trimester,3,1,"Série d'exercices N°3 Avec correction - Math LOGARITHME - Bac Sciences exp (2022-2023)"
cmr98jp3i031x68vcdqqjq0sm,section,maths,sciences-experimentales,"Série d'exercices N°4 Avec correction - Math INTÉGRALE - Bac Sciences exp (2022-2023)"
cmr98jp3i031x68vcdqqjq0sm,trimester,2,1,"Série d'exercices N°4 Avec correction - Math INTÉGRALE - Bac Sciences exp (2022-2023)"
cmr98jqjc032168vcx7cl8lpj,section,maths,sciences-experimentales,"Série d'exercices N°2 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98jqjc032168vcx7cl8lpj,trimester,2,1,"Série d'exercices N°2 Avec correction - Math Équation différentielle - Bac Sciences exp (2022-2023)"
cmr98jtcc032968vc3ap6xguz,trimester,2,1,"Série d'exercices N°2 - Math - Espace - Bac Toutes Sections (2018-2019)"
cmr98juh2032d68vcnh39wvnf,trimester,3,1,"Série d'exercices N°3 - Math - Fonction réciproque - Bac Toutes Sections (2018-2019)"
cmr98k51b032x68vc30mo2z0s,trimester,2,1,"Série d'exercices N°2 - Math - LOG - Bac Toutes Sections (2018-2019)"
cmr98k8ko033968vcz1y2svfe,section,maths,sciences-experimentales,"Série d'exercices - Math - Continuité et limites (1) - Bac Sciences exp (2018-2019)"
cmr98k9t2033d68vca1krj9vk,section,maths,sciences-experimentales,"Série d'exercices - Math - Continuité et limites (2) - Bac Sciences exp (2018-2019)"
cmr98kauv033h68vccptquob4,section,maths,sciences-experimentales,"Série d'exercices - Math - Continuité et limites (3) - Bac Sciences exp (2018-2019)"
cmr98kbun033l68vcr26yzhih,section,maths,sciences-experimentales,"Série d'exercices - Math - Nombres Complexes (1) - Bac Sciences exp (2018-2019)"
cmr98kcuq033p68vcyn7a9fkd,section,maths,sciences-experimentales,"Série d'exercices - Math - Nombres Complexes (2) - Bac Sciences exp (2018-2019) (2)"
cmr98ke39033t68vcgqg6jhj8,section,maths,sciences-experimentales,"Série d'exercices N°1 - Math - Suites Réelles - Bac Sciences exp (2018-2019)"
cmr98kf8j033x68vcjbui29gq,section,maths,sciences-experimentales,"Série d'exercices Other - Math Révision pour D.controle N°1 - Bac Sciences exp (2023-2024)"
